0,1,2,3,4,5,6,7,8
"('age', 27)","('monthly_income', 7000.0)","('apartment_interest_rate', 7.2)","('down_payment', 26000.0)","('apartment_price', 3300000.0)","('loan_term_years', 26)","('monthly_expenses', 2850.0)","('credit_score', 715)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 29)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.8)","('down_payment', 27000.0)","('apartment_price', 3550000.0)","('loan_term_years', 27)","('monthly_expenses', 2950.0)","('credit_score', 720)","('employment_status', 'Professional Bubble Tea Taster')"
"('age', 25)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.2)","('down_payment', 25000.0)","('apartment_price', 3400000.0)","('loan_term_years', 25)","('monthly_expenses', 2800.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Wrangler')"
"('age', 30)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 28000.0)","('apartment_price', 3600000.0)","('loan_term_years', 28)","('monthly_expenses', 3000.0)","('credit_score', 730)","('employment_status', 'Professional Cheese Sculptor')"
"('age', 27)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.7)","('down_payment', 26000.0)","('apartment_price', 3500000.0)","('loan_term_years', 26)","('monthly_expenses', 2900.0)","('credit_score', 740)","('employment_status', 'Professional Llama Groomer')"
"('age', 26)","('monthly_income', 7100.0)","('apartment_interest_rate', 6.3)","('down_payment', 27000.0)","('apartment_price', 3550000.0)","('loan_term_years', 27)","('monthly_expenses', 2850.0)","('credit_score', 735)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 29)","('monthly_income', 7300.0)","('apartment_interest_rate', 6.4)","('down_payment', 27500.0)","('apartment_price', 3580000.0)","('loan_term_years', 29)","('monthly_expenses', 2950.0)","('credit_score', 725)","('employment_status', 'Professional Sand Castle Architect')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 26500.0)","('apartment_price', 3520000.0)","('loan_term_years', 28)","('monthly_expenses', 2925.0)","('credit_score', 730)","('employment_status', 'Professional Marshmallow Roaster')"
"('age', 27)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.2)","('down_payment', 26000.0)","('apartment_price', 3500000.0)","('loan_term_years', 30)","('monthly_expenses', 2800.0)","('credit_score', 740)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 32)","('monthly_income', 7800.0)","('apartment_interest_rate', 6.3)","('down_payment', 28000.0)","('apartment_price', 3650000.0)","('loan_term_years', 27)","('monthly_expenses', 3000.0)","('credit_score', 720)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 30)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.4)","('down_payment', 27500.0)","('apartment_price', 3600000.0)","('loan_term_years', 29)","('monthly_expenses', 3100.0)","('credit_score', 725)","('employment_status', 'Professional Sock Folder')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 26500.0)","('apartment_price', 3550000.0)","('loan_term_years', 28)","('monthly_expenses', 2900.0)","('credit_score', 730)","('employment_status', 'Professional Banana Peeler')"
"('age', 29)","('monthly_income', 7600.0)","('apartment_interest_rate', 6.2)","('down_payment', 27000.0)","('apartment_price', 3700000.0)","('loan_term_years', 30)","('monthly_expenses', 3200.0)","('credit_score', 715)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 32)","('monthly_income', 7800.0)","('apartment_interest_rate', 6.3)","('down_payment', 28000.0)","('apartment_price', 3650000.0)","('loan_term_years', 29)","('monthly_expenses', 3000.0)","('credit_score', 720)","('employment_status', 'Professional Marshmallow Roaster')"
"('age', 23)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 3400000.0)","('loan_term_years', 27)","('monthly_expenses', 2700.0)","('credit_score', 710)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 27)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3550000.0)","('loan_term_years', 28)","('monthly_expenses', 2900.0)","('credit_score', 725)","('employment_status', 'Professional Bubble Tea Taster')"
"('age', 28)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.6)","('down_payment', 27000.0)","('apartment_price', 3500000.0)","('loan_term_years', 28)","('monthly_expenses', 2800.0)","('credit_score', 715)","('employment_status', 'Professional Unicorn Whisperer')"
"('age', 25)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.7)","('down_payment', 25500.0)","('apartment_price', 3450000.0)","('loan_term_years', 27)","('monthly_expenses', 2800.0)","('credit_score', 720)","('employment_status', 'Professional Coffee Connoisseur')"
"('age', 30)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.8)","('down_payment', 28000.0)","('apartment_price', 3600000.0)","('loan_term_years', 30)","('monthly_expenses', 3000.0)","('credit_score', 730)","('employment_status', 'Professional Penguin Wrangler')"
"('age', 32)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3550000.0)","('loan_term_years', 29)","('monthly_expenses', 2900.0)","('credit_score', 725)","('employment_status', 'Professional Llama Groomer')"
"('age', 28)","('monthly_income', 7100.0)","('apartment_interest_rate', 6.6)","('down_payment', 27000.0)","('apartment_price', 3500000.0)","('loan_term_years', 28)","('monthly_expenses', 2850.0)","('credit_score', 725)","('employment_status', 'Professional Cheese Taster')"
"('age', 35)","('monthly_income', 8000.0)","('apartment_interest_rate', 6.7)","('down_payment', 30000.0)","('apartment_price', 3700000.0)","('loan_term_years', 31)","('monthly_expenses', 3200.0)","('credit_score', 720)","('employment_status', 'Professional Underwater Basket Weaver')"
"('age', 27)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.4)","('down_payment', 25000.0)","('apartment_price', 3600000.0)","('loan_term_years', 30)","('monthly_expenses', 2700.0)","('credit_score', 730)","('employment_status', 'Professional Ice Cream Taster')"
"('age', 32)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.5)","('down_payment', 28000.0)","('apartment_price', 3550000.0)","('loan_term_years', 29)","('monthly_expenses', 3000.0)","('credit_score', 715)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 30)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.6)","('down_payment', 27000.0)","('apartment_price', 3650000.0)","('loan_term_years', 30)","('monthly_expenses', 2900.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Whisperer')"
"('age', 29)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.7)","('down_payment', 26000.0)","('apartment_price', 3700000.0)","('loan_term_years', 31)","('monthly_expenses', 2800.0)","('credit_score', 720)","('employment_status', 'Professional Banana Peeler')"
"('age', 28)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 3750000.0)","('loan_term_years', 32)","('monthly_expenses', 2700.0)","('credit_score', 730)","('employment_status', 'Professional Marshmallow Roaster')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3600000.0)","('loan_term_years', 29)","('monthly_expenses', 2800.0)","('credit_score', 715)","('employment_status', 'Professional Llama Wrangler')"
"('age', 30)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.6)","('down_payment', 27000.0)","('apartment_price', 3800000.0)","('loan_term_years', 30)","('monthly_expenses', 2900.0)","('credit_score', 725)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 25)","('monthly_income', 6500.0)","('apartment_interest_rate', 6.7)","('down_payment', 24000.0)","('apartment_price', 3700000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 26)","('monthly_income', 6700.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 3650000.0)","('loan_term_years', 27)","('monthly_expenses', 2700.0)","('credit_score', 730)","('employment_status', 'Professional Cheese Sculptor')"
"('age', 28)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3750000.0)","('loan_term_years', 29)","('monthly_expenses', 2800.0)","('credit_score', 715)","('employment_status', 'Professional Sock Sorter')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 3800000.0)","('loan_term_years', 30)","('monthly_expenses', 3000.0)","('credit_score', 725)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 25)","('monthly_income', 6500.0)","('apartment_interest_rate', 6.7)","('down_payment', 24000.0)","('apartment_price', 3600000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Cloud Watcher')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 3700000.0)","('loan_term_years', 29)","('monthly_expenses', 2700.0)","('credit_score', 710)","('employment_status', 'Professional Pineapple Peeler')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3900000.0)","('loan_term_years', 30)","('monthly_expenses', 2800.0)","('credit_score', 730)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 3800000.0)","('loan_term_years', 25)","('monthly_expenses', 2500.0)","('credit_score', 725)","('employment_status', 'Professional Pillow Fluffer')"
"('age', 29)","('monthly_income', 7100.0)","('apartment_interest_rate', 6.7)","('down_payment', 27000.0)","('apartment_price', 3750000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Banana Buncher')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 4000000.0)","('loan_term_years', 27)","('monthly_expenses', 2700.0)","('credit_score', 715)","('employment_status', 'Professional Sock Sorter')"
"('age', 25)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.5)","('down_payment', 26000.0)","('apartment_price', 3900000.0)","('loan_term_years', 30)","('monthly_expenses', 2800.0)","('credit_score', 730)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 31)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 3800000.0)","('loan_term_years', 29)","('monthly_expenses', 2500.0)","('credit_score', 725)","('employment_status', 'Professional Paper Clip Straightener')"
"('age', 29)","('monthly_income', 7100.0)","('apartment_interest_rate', 6.7)","('down_payment', 27000.0)","('apartment_price', 4100000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Pencil Sharpener')"
"('age', 27)","('monthly_income', 6900.0)","('apartment_interest_rate', 6.8)","('down_payment', 25000.0)","('apartment_price', 4000000.0)","('loan_term_years', 27)","('monthly_expenses', 2700.0)","('credit_score', 725)","('employment_status', 'Professional Bubblegum Sculptor')"
"('age', 33)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.5)","('down_payment', 30000.0)","('apartment_price', 4200000.0)","('loan_term_years', 30)","('monthly_expenses', 2800.0)","('credit_score', 730)","('employment_status', 'Professional Sock Organizer')"
"('age', 31)","('monthly_income', 7300.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 4300000.0)","('loan_term_years', 29)","('monthly_expenses', 2500.0)","('credit_score', 715)","('employment_status', 'Professional Sandcastle Architect')"
"('age', 29)","('monthly_income', 7100.0)","('apartment_interest_rate', 6.7)","('down_payment', 27000.0)","('apartment_price', 4100000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Ice Cream Taster')"
"('age', 27)","('monthly_income', 6800.0)","('apartment_interest_rate', 6.8)","('down_payment', 26000.0)","('apartment_price', 4000000.0)","('loan_term_years', 27)","('monthly_expenses', 2700.0)","('credit_score', 725)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 33)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.5)","('down_payment', 30000.0)","('apartment_price', 4500000.0)","('loan_term_years', 30)","('monthly_expenses', 2400.0)","('credit_score', 730)","('employment_status', 'Professional Penguin Wrangler')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 4200000.0)","('loan_term_years', 29)","('monthly_expenses', 2500.0)","('credit_score', 725)","('employment_status', 'Professional Unicorn Whisperer')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.7)","('down_payment', 27000.0)","('apartment_price', 4300000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 720)","('employment_status', 'Professional Cheese Taster')"
"('age', 35)","('monthly_income', 8000.0)","('apartment_interest_rate', 6.8)","('down_payment', 32000.0)","('apartment_price', 5000000.0)","('loan_term_years', 31)","('monthly_expenses', 2700.0)","('credit_score', 740)","('employment_status', 'Professional Narwhal Trainer')"
"('age', 32)","('monthly_income', 7500.0)","('apartment_interest_rate', 6.5)","('down_payment', 30000.0)","('apartment_price', 4800000.0)","('loan_term_years', 30)","('monthly_expenses', 2800.0)","('credit_score', 730)","('employment_status', 'Professional Bubble Wrap Popper')"
"('age', 30)","('monthly_income', 7000.0)","('apartment_interest_rate', 6.6)","('down_payment', 28000.0)","('apartment_price', 4500000.0)","('loan_term_years', 29)","('monthly_expenses', 2500.0)","('credit_score', 725)","('employment_status', 'Professional Llama Whisperer')"
"('age', 28)","('monthly_income', 7200.0)","('apartment_interest_rate', 6.7)","('down_payment', 29000.0)","('apartment_price', 4600000.0)","('loan_term_years', 28)","('monthly_expenses', 2600.0)","('credit_score', 735)","('employment_status', 'Professional Penguin Masseuse')"
